61.11240000    -82.99970200
77.04509700    -79.56690200
5.00 3.215
6.00 3.190
7.00 3.175
8.00 3.195
9.00 3.235
10.00 3.275
11.00 3.295
12.00 3.315
13.00 3.335
14.00 3.350
15.00 3.370
16.00 3.390
17.00 3.410
18.00 3.435
19.00 3.455
20.00 3.470
21.00 3.490
22.00 3.505
23.00 3.520
24.00 3.535
25.00 3.555
26.00 3.575
27.00 3.595
28.00 3.610
29.00 3.625
30.00 3.635
31.00 3.650
32.00 3.665
33.00 3.680
34.00 3.695
35.00 3.715
