104.72910000    -83.98580200
61.11240000    -82.99970200
5.00 3.165
6.00 3.165
7.00 3.190
8.00 3.210
9.00 3.230
10.00 3.250
11.00 3.270
12.00 3.290
13.00 3.315
14.00 3.340
15.00 3.365
16.00 3.385
17.00 3.410
18.00 3.435
19.00 3.465
20.00 3.500
21.00 3.540
22.00 3.570
23.00 3.595
24.00 3.620
25.00 3.645
26.00 3.670
27.00 3.685
28.00 3.700
29.00 3.720
30.00 3.740
31.00 3.755
32.00 3.775
33.00 3.800
34.00 3.830
35.00 3.865
