85.94390100    -80.21690400
77.47360200    -81.11219800
5.00 3.220
6.00 3.195
7.00 3.210
8.00 3.245
9.00 3.275
10.00 3.295
11.00 3.315
12.00 3.325
13.00 3.335
14.00 3.345
15.00 3.360
16.00 3.380
17.00 3.405
18.00 3.430
19.00 3.450
20.00 3.460
21.00 3.465
22.00 3.475
23.00 3.485
24.00 3.505
25.00 3.525
26.00 3.545
27.00 0.000
28.00 0.000
29.00 0.000
30.00 0.000
31.00 0.000
32.00 0.000
33.00 0.000
34.00 0.000
35.00 0.000
