51.78	-79.7	0	48.4 
51.78	-79.4	0	46.8 
51.78	-79.1	0	46.1 
51.78	-78.8	0	46.1 
51.78	-78.5	0	46.0 
51.78	-78.2	0	45.8 
51.78	-77.9	0	45.8 
51.78	-77.6	0	45.6 
51.78	-77.3	0	45.3 
51.78	-77	0	45.0 
54.08	-84.8	0	45.4 
54.08	-84.5	0	45.4 
54.08	-84.2	0	45.5 
54.08	-83.9	0	45.6 
54.08	-83.6	0	46.0 
54.08	-83.3	0	45.9 
54.08	-83	0	46.5 
54.08	-82.7	0	47.0 
54.08	-82.4	0	48.0 
54.08	-82.1	0	49.2 
54.08	-81.8	0	50.7 
54.08	-81.5	0	51.8 
54.08	-81.2	0	51.6 
54.08	-80.9	0	50.5 
54.08	-80.6	0	50.0 
54.08	-80.3	0	50.0 
54.08	-80	0	49.6 
54.08	-79.7	0	47.9 
54.08	-79.4	0	46.0 
54.08	-79.1	0	45.4 
54.08	-78.8	0	45.7 
54.08	-78.5	0	45.9 
54.08	-78.2	0	45.8 
54.08	-77.9	0	45.5 
54.08	-77.6	0	45.3 
54.08	-77.3	0	45.1 
54.08	-77	0	44.9 
56.38	-84.8	0	45.3 
56.38	-84.5	0	45.7 
56.38	-84.2	0	45.8 
56.38	-83.9	0	46.0 
56.38	-83.6	0	46.3 
56.38	-83.3	0	46.6 
56.38	-83	0	47.1 
56.38	-82.7	0	48.0 
56.38	-82.4	0	49.0 
56.38	-82.1	0	50.2 
56.38	-81.8	0	51.1 
56.38	-81.5	0	52.2 
56.38	-81.2	0	51.6 
56.38	-80.9	0	50.3 
56.38	-80.6	0	50.5 
56.38	-80.3	0	50.5 
56.38	-80	0	49.3 
56.38	-79.7	0	47.2 
56.38	-79.4	0	45.6 
56.38	-79.1	0	45.4 
56.38	-78.8	0	45.6 
56.38	-78.5	0	45.6 
56.38	-78.2	0	45.8 
56.38	-77.9	0	45.5 
56.38	-77.6	0	45.3 
56.38	-77.3	0	45.3 
56.38	-77	0	45.0 
58.68	-84.8	0	45.2 
58.68	-84.5	0	45.9 
58.68	-84.2	0	46.0 
58.68	-83.9	0	46.4 
58.68	-83.6	0	46.8 
58.68	-83.3	0	47.4 
58.68	-83	0	48.3 
58.68	-82.7	0	49.0 
58.68	-82.4	0	49.7 
58.68	-82.1	0	50.7 
58.68	-81.8	0	51.7 
58.68	-81.5	0	51.9 
58.68	-81.2	0	50.8 
58.68	-80.9	0	50.2 
58.68	-80.6	0	50.6 
58.68	-80.3	0	50.2 
58.68	-80	0	48.6 
58.68	-79.7	0	46.4 
58.68	-79.4	0	45.6 
58.68	-79.1	0	45.7 
58.68	-78.8	0	45.7 
58.68	-78.5	0	45.7 
58.68	-78.2	0	45.8 
58.68	-77.9	0	45.5 
58.68	-77.6	0	45.1 
58.68	-77.3	0	45.1 
58.68	-77	0	45.5 
60.98	-84.8	0	45.3 
60.98	-84.5	0	45.9 
60.98	-84.2	0	46.2 
60.98	-83.9	0	46.5 
60.98	-83.6	0	47.5 
60.98	-83.3	0	48.1 
60.98	-83	0	49.3 
60.98	-82.7	0	49.9 
60.98	-82.4	0	50.5 
60.98	-82.1	0	51.2 
60.98	-81.8	0	52.0 
60.98	-81.5	0	51.5 
60.98	-81.2	0	50.0 
60.98	-80.9	0	50.0 
60.98	-80.6	0	49.7 
60.98	-80.3	0	48.9 
60.98	-80	0	47.3 
60.98	-79.7	0	45.9 
60.98	-79.4	0	45.5 
60.98	-79.1	0	45.9 
60.98	-78.8	0	46.7 
60.98	-78.5	0	46.6 
60.98	-78.2	0	46.1 
60.98	-77.9	0	45.5 
60.98	-77.6	0	45.2 
60.98	-77.3	0	45.1 
60.98	-77	0	44.6 
63.28	-84.8	0	45.1 
63.28	-84.5	0	46.1 
63.28	-84.2	0	46.5 
63.28	-83.9	0	47.2 
63.28	-83.6	0	48.5 
63.28	-83.3	0	49.6 
63.28	-83	0	50.4 
63.28	-82.7	0	51.0 
63.28	-82.4	0	51.3 
63.28	-82.1	0	51.9 
63.28	-81.8	0	52.1 
63.28	-81.5	0	50.5 
63.28	-81.2	0	49.3 
63.28	-80.9	0	49.1 
63.28	-80.6	0	48.4 
63.28	-80.3	0	47.4 
63.28	-80	0	45.6 
63.28	-79.7	0	45.0 
63.28	-79.4	0	45.6 
63.28	-79.1	0	46.2 
63.28	-78.8	0	46.8 
63.28	-78.5	0	46.6 
63.28	-78.2	0	46.3 
63.28	-77.9	0	46.7 
63.28	-77.6	0	45.7 
63.28	-77.3	0	45.8 
63.28	-77	0	45.1 
65.58	-84.8	0	45.2 
65.58	-84.5	0	46.0 
65.58	-84.2	0	46.9 
65.58	-83.9	0	47.5 
65.58	-83.6	0	49.2 
65.58	-83.3	0	49.7 
65.58	-83	0	50.8 
65.58	-82.7	0	51.5 
65.58	-82.4	0	52.1 
65.58	-82.1	0	53.1 
65.58	-81.8	0	53.0 
65.58	-81.5	0	51.1 
65.58	-81.2	0	49.8 
65.58	-80.9	0	48.8 
65.58	-80.6	0	47.2 
65.58	-80.3	0	45.6 
65.58	-80	0	44.7 
65.58	-79.7	0	44.7 
65.58	-79.4	0	46.0 
65.58	-79.1	0	46.7 
65.58	-78.8	0	47.2 
65.58	-78.5	0	47.2 
65.58	-78.2	0	46.3 
65.58	-77.9	0	45.9 
65.58	-77.6	0	46.2 
65.58	-77.3	0	45.6 
65.58	-77	0	45.5 
67.88	-84.8	0	45.3 
67.88	-84.5	0	45.9 
67.88	-84.2	0	47.1 
67.88	-83.9	0	47.5 
67.88	-83.6	0	49.2 
67.88	-83.3	0	50.4 
67.88	-83	0	51.0 
67.88	-82.7	0	51.7 
67.88	-82.4	0	52.9 
67.88	-82.1	0	54.0 
67.88	-81.8	0	54.2 
67.88	-81.5	0	52.3 
67.88	-81.2	0	51.4 
67.88	-80.9	0	50.3 
67.88	-80.6	0	48.9 
67.88	-80.3	0	47.5 
67.88	-80	0	46.3 
67.88	-79.7	0	46.3 
67.88	-79.4	0	46.6 
67.88	-79.1	0	47.4 
67.88	-78.8	0	48.0 
67.88	-78.5	0	47.0 
67.88	-78.2	0	46.1 
67.88	-77.9	0	46.2 
67.88	-77.6	0	46.0 
67.88	-77.3	0	46.0 
67.88	-77	0	46.1 
70.18	-84.8	0	45.9 
70.18	-84.5	0	46.0 
70.18	-84.2	0	46.7 
70.18	-83.9	0	48.1 
70.18	-83.6	0	49.5 
70.18	-83.3	0	50.6 
70.18	-83	0	51.3 
70.18	-82.7	0	51.6 
70.18	-82.4	0	53.0 
70.18	-82.1	0	54.6 
70.18	-81.8	0	54.6 
70.18	-81.5	0	54.1 
70.18	-81.2	0	53.5 
70.18	-80.9	0	53.4 
70.18	-80.6	0	52.1 
70.18	-80.3	0	50.4 
70.18	-80	0	48.5 
70.18	-79.7	0	48.1 
70.18	-79.4	0	47.8 
70.18	-79.1	0	47.6 
70.18	-78.8	0	47.7 
70.18	-78.5	0	46.8 
70.18	-78.2	0	46.6 
70.18	-77.9	0	46.2 
70.18	-77.6	0	46.0 
70.18	-77.3	0	45.6 
70.18	-77	0	45.5 
72.48	-84.8	0	45.7 
72.48	-84.5	0	46.0 
72.48	-84.2	0	47.0 
72.48	-83.9	0	48.5 
72.48	-83.6	0	50.1 
72.48	-83.3	0	51.3 
72.48	-83	0	51.2 
72.48	-82.7	0	51.8 
72.48	-82.4	0	52.1 
72.48	-82.1	0	53.6 
72.48	-81.8	0	54.1 
72.48	-81.5	0	54.7 
72.48	-81.2	0	55.5 
72.48	-80.9	0	57.2 
72.48	-80.6	0	55.5 
72.48	-80.3	0	52.4 
72.48	-80	0	50.8 
72.48	-79.7	0	49.2 
72.48	-79.4	0	48.6 
72.48	-79.1	0	48.5 
72.48	-78.8	0	48.3 
72.48	-78.5	0	47.3 
72.48	-78.2	0	46.5 
72.48	-77.9	0	45.6 
72.48	-77.6	0	45.3 
72.48	-77.3	0	46.3 
72.48	-77	0	45.7 
74.78	-84.8	0	45.6 
74.78	-84.5	0	46.0 
74.78	-84.2	0	47.0 
74.78	-83.9	0	48.4 
74.78	-83.6	0	49.5 
74.78	-83.3	0	51.1 
74.78	-83	0	51.8 
74.78	-82.7	0	51.7 
74.78	-82.4	0	50.7 
74.78	-82.1	0	51.1 
74.78	-81.8	0	52.3 
74.78	-81.5	0	54.2 
74.78	-81.2	0	56.1 
74.78	-80.9	0	57.0 
74.78	-80.6	0	56.1 
74.78	-80.3	0	53.4 
74.78	-80	0	51.2 
74.78	-79.7	0	50.1 
74.78	-79.4	0	49.1 
74.78	-79.1	0	49.1 
74.78	-78.8	0	48.1 
74.78	-78.5	0	47.6 
74.78	-78.2	0	46.4 
74.78	-77.9	0	44.5 
74.78	-77.6	0	45.5 
74.78	-77.3	0	44.4 
74.78	-77	0	44.4 
77.08	-84.8	0	45.1 
77.08	-84.5	0	45.8 
77.08	-84.2	0	46.5 
77.08	-83.9	0	47.9 
77.08	-83.6	0	49.7 
77.08	-83.3	0	50.4 
77.08	-83	0	50.7 
77.08	-82.7	0	50.9 
77.08	-82.4	0	50.1 
77.08	-82.1	0	49.8 
77.08	-81.8	0	50.1 
77.08	-81.5	0	52.2 
77.08	-81.2	0	55.0 
77.08	-80.9	0	55.5 
77.08	-80.6	0	53.7 
77.08	-80.3	0	52.8 
77.08	-80	0	51.2 
77.08	-79.7	0	50.5 
77.08	-79.4	0	50.0 
77.08	-79.1	0	49.4 
77.08	-78.8	0	48.1 
77.08	-78.5	0	47.1 
77.08	-78.2	0	46.9 
77.08	-77.9	0	45.5 
77.08	-77.6	0	44.9 
77.08	-77.3	0	43.9 
77.08	-77	0	44.2 
79.38	-84.8	0	45.1 
79.38	-84.5	0	45.4 
79.38	-84.2	0	46.3 
79.38	-83.9	0	47.3 
79.38	-83.6	0	48.7 
79.38	-83.3	0	50.2 
79.38	-83	0	51.1 
79.38	-82.7	0	51.1 
79.38	-82.4	0	51.0 
79.38	-82.1	0	50.3 
79.38	-81.8	0	51.7 
79.38	-81.5	0	54.8 
79.38	-81.2	0	56.9 
79.38	-80.9	0	55.9 
79.38	-80.6	0	54.5 
79.38	-80.3	0	53.0 
79.38	-80	0	51.8 
79.38	-79.7	0	50.7 
79.38	-79.4	0	50.6 
79.38	-79.1	0	49.9 
79.38	-78.8	0	48.2 
79.38	-78.5	0	46.9 
79.38	-78.2	0	46.2 
79.38	-77.9	0	45.6 
79.38	-77.6	0	44.2 
79.38	-77.3	0	45.8 
79.38	-77	0	45.7 
81.68	-84.8	0	45.1 
81.68	-84.5	0	45.0 
81.68	-84.2	0	45.5 
81.68	-83.9	0	46.2 
81.68	-83.6	0	47.6 
81.68	-83.3	0	48.6 
81.68	-83	0	50.3 
81.68	-82.7	0	51.0 
81.68	-82.4	0	50.7 
81.68	-82.1	0	51.0 
81.68	-81.8	0	53.3 
81.68	-81.5	0	57.1 
81.68	-81.2	0	57.8 
81.68	-80.9	0	56.6 
81.68	-80.6	0	55.3 
81.68	-80.3	0	54.2 
81.68	-80	0	54.1 
81.68	-79.7	0	51.9 
81.68	-79.4	0	50.6 
81.68	-79.1	0	49.0 
81.68	-78.8	0	48.0 
81.68	-78.5	0	47.0 
81.68	-78.2	0	46.1 
81.68	-77.9	0	45.2 
81.68	-77.6	0	45.1 
81.68	-77.3	0	46.0 
81.68	-77	0	45.5 
83.98	-84.8	0	44.9 
83.98	-84.5	0	44.7 
83.98	-84.2	0	44.6 
83.98	-83.9	0	45.3 
83.98	-83.6	0	46.5 
83.98	-83.3	0	47.0 
83.98	-83	0	49.1 
83.98	-82.7	0	50.4 
83.98	-82.4	0	50.1 
83.98	-82.1	0	51.3 
83.98	-81.8	0	54.6 
83.98	-81.5	0	56.5 
83.98	-81.2	0	55.4 
83.98	-80.9	0	54.6 
83.98	-80.6	0	55.3 
83.98	-80.3	0	56.3 
83.98	-80	0	55.3 
83.98	-79.7	0	53.4 
83.98	-79.4	0	51.1 
83.98	-79.1	0	49.3 
83.98	-78.8	0	47.5 
83.98	-78.5	0	46.3 
83.98	-78.2	0	46.0 
83.98	-77.9	0	45.4 
83.98	-77.6	0	45.4 
83.98	-77.3	0	45.3 
83.98	-77	0	45.3 
86.28	-84.8	0	45.0 
86.28	-84.5	0	44.3 
86.28	-84.2	0	43.7 
86.28	-83.9	0	44.4 
86.28	-83.6	0	45.1 
86.28	-83.3	0	45.6 
86.28	-83	0	46.7 
86.28	-82.7	0	48.2 
86.28	-82.4	0	48.7 
86.28	-82.1	0	51.2 
86.28	-81.8	0	54.5 
86.28	-81.5	0	55.0 
86.28	-81.2	0	53.2 
86.28	-80.9	0	52.4 
86.28	-80.6	0	54.3 
86.28	-80.3	0	55.6 
86.28	-80	0	55.9 
86.28	-79.7	0	53.7 
86.28	-79.4	0	50.9 
86.28	-79.1	0	49.0 
86.28	-78.8	0	47.1 
86.28	-78.5	0	46.1 
86.28	-78.2	0	45.5 
86.28	-77.9	0	45.5 
86.28	-77.6	0	45.1 
86.28	-77.3	0	45.5 
86.28	-77	0	45.5 
88.58	-84.8	0	45.2 
88.58	-84.5	0	44.1 
88.58	-84.2	0	43.7 
88.58	-83.9	0	43.8 
88.58	-83.6	0	44.0 
88.58	-83.3	0	44.5 
88.58	-83	0	45.3 
88.58	-82.7	0	46.5 
88.58	-82.4	0	48.0 
88.58	-82.1	0	50.7 
88.58	-81.8	0	52.5 
88.58	-81.5	0	52.4 
88.58	-81.2	0	51.4 
88.58	-80.9	0	51.2 
88.58	-80.6	0	52.5 
88.58	-80.3	0	54.3 
88.58	-80	0	55.0 
88.58	-79.7	0	54.0 
88.58	-79.4	0	51.1 
88.58	-79.1	0	48.9 
88.58	-78.8	0	47.0 
88.58	-78.5	0	45.9 
88.58	-78.2	0	45.1 
88.58	-77.9	0	45.0 
88.58	-77.6	0	44.9 
88.58	-77.3	0	45.0 
88.58	-77	0	44.9 
90.88	-84.8	0	45.1 
90.88	-84.5	0	44.0 
90.88	-84.2	0	43.0 
90.88	-83.9	0	43.2 
90.88	-83.6	0	43.0 
90.88	-83.3	0	43.4 
90.88	-83	0	44.2 
90.88	-82.7	0	45.4 
90.88	-82.4	0	47.3 
90.88	-82.1	0	49.1 
90.88	-81.8	0	50.8 
90.88	-81.5	0	50.9 
90.88	-81.2	0	50.9 
90.88	-80.9	0	50.6 
90.88	-80.6	0	51.2 
90.88	-80.3	0	52.7 
90.88	-80	0	54.5 
90.88	-79.7	0	54.2 
90.88	-79.4	0	51.8 
90.88	-79.1	0	49.5 
90.88	-78.8	0	47.4 
90.88	-78.5	0	46.2 
90.88	-78.2	0	45.9 
90.88	-77.9	0	45.2 
90.88	-77.6	0	44.8 
90.88	-77.3	0	44.6 
90.88	-77	0	45.2 
93.17999	-84.8	0	44.8 
93.17999	-84.5	0	43.7 
93.17999	-84.2	0	42.7 
93.17999	-83.9	0	42.4 
93.17999	-83.6	0	42.5 
93.17999	-83.3	0	42.5 
93.17999	-83	0	43.4 
93.17999	-82.7	0	44.4 
93.17999	-82.4	0	45.7 
93.17999	-82.1	0	47.1 
93.17999	-81.8	0	48.7 
93.17999	-81.5	0	49.5 
93.17999	-81.2	0	50.1 
93.17999	-80.9	0	49.8 
93.17999	-80.6	0	50.1 
93.17999	-80.3	0	51.4 
93.17999	-80	0	53.7 
93.17999	-79.7	0	54.1 
93.17999	-79.4	0	52.2 
93.17999	-79.1	0	50.2 
93.17999	-78.8	0	47.9 
93.17999	-78.5	0	46.3 
93.17999	-78.2	0	46.0 
93.17999	-77.9	0	46.0 
93.17999	-77.6	0	45.5 
93.17999	-77.3	0	45.7 
93.17999	-77	0	45.4 
95.48	-84.8	0	44.9 
95.48	-84.5	0	43.5 
95.48	-84.2	0	42.5 
95.48	-83.9	0	41.8 
95.48	-83.6	0	41.5 
95.48	-83.3	0	42.0 
95.48	-83	0	42.9 
95.48	-82.7	0	43.7 
95.48	-82.4	0	44.5 
95.48	-82.1	0	45.6 
95.48	-81.8	0	46.7 
95.48	-81.5	0	47.6 
95.48	-81.2	0	48.2 
95.48	-80.9	0	48.3 
95.48	-80.6	0	48.7 
95.48	-80.3	0	49.8 
95.48	-80	0	51.1 
95.48	-79.7	0	52.4 
95.48	-79.4	0	51.8 
95.48	-79.1	0	49.5 
95.48	-78.8	0	47.7 
95.48	-78.5	0	46.2 
95.48	-78.2	0	46.0 
95.48	-77.9	0	45.7 
95.48	-77.6	0	45.6 
95.48	-77.3	0	45.3 
95.48	-77	0	45.9 
97.78	-84.8	0	44.9 
97.78	-84.5	0	43.3 
97.78	-84.2	0	42.0 
97.78	-83.9	0	41.2 
97.78	-83.6	0	41.0 
97.78	-83.3	0	41.7 
97.78	-83	0	42.5 
97.78	-82.7	0	43.2 
97.78	-82.4	0	43.8 
97.78	-82.1	0	44.7 
97.78	-81.8	0	45.4 
97.78	-81.5	0	46.0 
97.78	-81.2	0	46.3 
97.78	-80.9	0	46.2 
97.78	-80.6	0	46.4 
97.78	-80.3	0	47.3 
97.78	-80	0	49.1 
97.78	-79.7	0	50.0 
97.78	-79.4	0	50.0 
97.78	-79.1	0	48.9 
97.78	-78.8	0	47.5 
97.78	-78.5	0	47.1 
97.78	-78.2	0	46.0 
97.78	-77.9	0	46.1 
97.78	-77.6	0	45.6 
97.78	-77.3	0	45.7 
97.78	-77	0	45.4 
100.08	-84.8	0	44.9 
100.08	-84.5	0	43.3 
100.08	-84.2	0	41.8 
100.08	-83.9	0	40.8 
100.08	-83.6	0	40.9 
100.08	-83.3	0	41.4 
100.08	-83	0	42.2 
100.08	-82.7	0	42.9 
100.08	-82.4	0	43.5 
100.08	-82.1	0	43.7 
100.08	-81.8	0	44.5 
100.08	-81.5	0	45.0 
100.08	-81.2	0	45.3 
100.08	-80.9	0	44.8 
100.08	-80.6	0	45.2 
100.08	-80.3	0	46.7 
100.08	-80	0	47.7 
100.08	-79.7	0	48.2 
100.08	-79.4	0	48.1 
100.08	-79.1	0	47.6 
100.08	-78.8	0	46.9 
100.08	-78.5	0	46.6 
100.08	-78.2	0	46.1 
100.08	-77.9	0	45.7 
100.08	-77.6	0	45.2 
100.08	-77.3	0	45.7 
100.08	-77	0	45.3 
102.38	-84.8	0	44.8 
102.38	-84.5	0	43.5 
102.38	-84.2	0	42.0 
102.38	-83.9	0	41.1 
102.38	-83.6	0	41.2 
102.38	-83.3	0	41.7 
102.38	-83	0	42.3 
102.38	-82.7	0	43.0 
102.38	-82.4	0	43.4 
102.38	-82.1	0	43.9 
102.38	-81.8	0	44.3 
102.38	-81.5	0	44.8 
102.38	-81.2	0	45.1 
102.38	-80.9	0	45.1 
102.38	-80.6	0	45.3 
102.38	-80.3	0	45.9 
102.38	-80	0	46.4 
102.38	-79.7	0	47.0 
102.38	-79.4	0	46.9 
102.38	-79.1	0	46.4 
102.38	-78.8	0	46.2 
102.38	-78.5	0	45.5 
102.38	-78.2	0	45.7 
102.38	-77.9	0	45.7 
102.38	-77.6	0	45.6 
102.38	-77.3	0	45.1 
102.38	-77	0	45.1 
104.67999	-84.8	0	44.9 
104.67999	-84.5	0	43.9 
104.67999	-84.2	0	42.7 
104.67999	-83.9	0	42.1 
104.67999	-83.6	0	42.2 
104.67999	-83.3	0	42.9 
104.67999	-83	0	43.2 
104.67999	-82.7	0	43.4 
104.67999	-82.4	0	43.8 
104.67999	-82.1	0	44.5 
104.67999	-81.8	0	45.2 
104.67999	-81.5	0	45.3 
104.67999	-81.2	0	45.5 
104.67999	-80.9	0	45.5 
104.67999	-80.6	0	45.5 
104.67999	-80.3	0	45.8 
104.67999	-80	0	45.7 
104.67999	-79.7	0	45.9 
104.67999	-79.4	0	45.7 
104.67999	-79.1	0	45.9 
104.67999	-78.8	0	45.7 
104.67999	-78.5	0	45.3 
104.67999	-78.2	0	45.4 
104.67999	-77.9	0	45.1 
104.67999	-77.6	0	44.5 
104.67999	-77.3	0	43.9 
104.67999	-77	0	44.0 
106.98	-84.8	0	44.9 
106.98	-84.5	0	44.5 
106.98	-84.2	0	43.9 
106.98	-83.9	0	43.7 
106.98	-83.6	0	43.7 
106.98	-83.3	0	44.0 
106.98	-83	0	43.9 
106.98	-82.7	0	44.3 
106.98	-82.4	0	44.9 
106.98	-82.1	0	45.7 
106.98	-81.8	0	46.0 
106.98	-81.5	0	46.2 
106.98	-81.2	0	45.9 
106.98	-80.9	0	45.3 
106.98	-80.6	0	45.4 
106.98	-80.3	0	45.3 
106.98	-80	0	45.3 
106.98	-79.7	0	45.2 
106.98	-79.4	0	45.2 
106.98	-79.1	0	45.2 
106.98	-78.8	0	45.2 
106.98	-78.5	0	44.7 
106.98	-78.2	0	44.5 
106.98	-77.9	0	44.5 
106.98	-77.6	0	44.8 
106.98	-77.3	0	44.8 
106.98	-77	0	45.3 
109.28	-84.8	0	44.8 
109.28	-84.5	0	44.9 
109.28	-84.2	0	45.0 
109.28	-83.9	0	45.0 
109.28	-83.6	0	45.0 
109.28	-83.3	0	45.1 
109.28	-83	0	44.9 
109.28	-82.7	0	44.9 
109.28	-82.4	0	45.7 
109.28	-82.1	0	46.1 
109.28	-81.8	0	46.1 
109.28	-81.5	0	45.8 
109.28	-81.2	0	45.5 
109.28	-80.9	0	45.2 
109.28	-80.6	0	45.4 
109.28	-80.3	0	45.2 
109.28	-80	0	45.0 
109.28	-79.7	0	45.0 
109.28	-79.4	0	44.7 
109.28	-79.1	0	44.7 
109.28	-78.8	0	45.1 
109.28	-78.5	0	44.9 
109.28	-78.2	0	45.1 
109.28	-77.9	0	45.2 
109.28	-77.6	0	45.4 
109.28	-77.3	0	45.1 
109.28	-77	0	45.1 

