77.31420100    -81.93609600
77.65699800    -78.87180300
5.00 3.175
6.00 3.195
7.00 3.215
8.00 3.230
9.00 3.245
10.00 3.265
11.00 3.290
12.00 3.320
13.00 3.355
14.00 3.380
15.00 3.405
16.00 3.425
17.00 3.445
18.00 3.465
19.00 3.490
20.00 3.510
21.00 3.530
22.00 3.545
23.00 3.565
24.00 3.585
25.00 3.605
26.00 3.625
27.00 3.645
28.00 3.665
29.00 3.685
30.00 3.705
31.00 3.730
32.00 3.755
33.00 3.775
34.00 3.800
35.00 3.815
