69.43100000    -80.32749900
77.31420100    -81.93609600
5.00 3.135
6.00 3.145
7.00 3.180
8.00 3.215
9.00 3.240
10.00 3.260
11.00 3.280
12.00 3.305
13.00 3.330
14.00 3.355
15.00 3.380
16.00 3.400
17.00 3.415
18.00 3.430
19.00 3.445
20.00 3.455
21.00 3.465
22.00 3.480
23.00 3.495
24.00 3.515
25.00 3.540
26.00 3.570
27.00 3.600
28.00 3.635
29.00 3.670
30.00 3.710
31.00 3.745
32.00 0.000
33.00 0.000
34.00 0.000
35.00 0.000
