39.61320100    -77.31359900
65.96070100    -79.85970300
5.00 3.085
6.00 3.115
7.00 3.145
8.00 3.170
9.00 3.195
10.00 3.215
11.00 3.235
12.00 3.255
13.00 3.280
14.00 3.300
15.00 3.325
16.00 3.350
17.00 3.375
18.00 3.405
19.00 3.435
20.00 3.460
21.00 3.485
22.00 3.510
23.00 3.540
24.00 3.565
25.00 3.585
26.00 3.610
27.00 3.635
28.00 3.660
29.00 3.685
30.00 3.710
31.00 3.730
32.00 3.755
33.00 3.780
34.00 3.805
35.00 3.830
