107.64060000    -82.07450100
77.31420100    -81.93609600
5.00 3.150
6.00 3.155
7.00 3.170
8.00 3.200
9.00 3.230
10.00 3.260
11.00 3.285
12.00 3.305
13.00 3.325
14.00 3.340
15.00 3.365
16.00 3.400
17.00 3.430
18.00 3.465
19.00 3.495
20.00 3.520
21.00 3.545
22.00 3.570
23.00 3.590
24.00 3.615
25.00 3.640
26.00 3.670
27.00 3.700
28.00 3.725
29.00 3.755
30.00 3.780
31.00 3.805
32.00 3.830
33.00 3.855
34.00 3.885
35.00 3.920
