85.94390100    -80.21690400
39.61320100    -77.31359900
5.00 3.145
6.00 3.135
7.00 3.165
8.00 3.190
9.00 3.215
10.00 3.240
11.00 3.260
12.00 3.280
13.00 3.305
14.00 3.325
15.00 3.345
16.00 3.365
17.00 3.385
18.00 3.405
19.00 3.430
20.00 3.455
21.00 3.480
22.00 3.510
23.00 3.535
24.00 3.565
25.00 3.590
26.00 3.620
27.00 3.645
28.00 3.665
29.00 3.690
30.00 3.710
31.00 3.735
32.00 3.755
33.00 3.775
34.00 3.800
35.00 3.825
