61.11240000    -82.99970200
77.22380100    -84.49960300
5.00 3.170
6.00 3.180
7.00 3.205
8.00 3.215
9.00 3.230
10.00 3.265
11.00 3.300
12.00 3.320
13.00 3.330
14.00 3.340
15.00 3.355
16.00 3.365
17.00 3.385
18.00 3.410
19.00 3.435
20.00 3.460
21.00 3.485
22.00 3.510
23.00 3.540
24.00 3.565
25.00 3.595
26.00 3.630
27.00 3.665
28.00 3.705
29.00 3.745
30.00 3.790
31.00 3.835
32.00 3.885
33.00 3.930
34.00 0.000
35.00 0.000
