77.47360200    -81.11219800
65.96070100    -79.85970300
5.00 3.120
6.00 3.125
7.00 3.160
8.00 3.195
9.00 3.225
10.00 3.250
11.00 3.270
12.00 3.290
13.00 3.320
14.00 3.350
15.00 3.385
16.00 3.415
17.00 3.450
18.00 3.485
19.00 3.520
20.00 3.550
21.00 3.575
22.00 3.600
23.00 3.625
24.00 3.650
25.00 3.675
26.00 3.710
27.00 3.745
28.00 3.780
29.00 3.820
30.00 3.865
31.00 3.910
32.00 3.960
33.00 0.000
34.00 0.000
35.00 0.000
