   9.7581497e+01  -7.9425102e+01   3.7231000e+03
   7.7045097e+01  -7.9566902e+01   3.9306000e+03
   0.0000000e+00   2.3716186e+02   2.3716186e+02
   5.0000000e-02   2.6038391e+02   1.9159117e+02
   1.0000000e-01   3.0360149e+02   1.4507579e+02
   1.5000000e-01   3.5130216e+02   9.7494333e+01
   2.0000000e-01   4.0112919e+02   4.9291297e+01
   2.5000000e-01   4.5248247e+02   1.0595738e+00
   3.0000000e-01   5.0521385e+02  -4.6744317e+01
   3.5000000e-01   5.5717697e+02  -9.4013001e+01
   4.0000000e-01   6.0425313e+02  -1.4090179e+02
   4.5000000e-01   6.4555409e+02  -1.8759395e+02
   5.0000000e-01   6.8230564e+02  -2.3414017e+02
   5.5000000e-01   7.1542799e+02  -2.8049505e+02
   6.0000000e-01   7.4514629e+02  -3.2651413e+02
   6.5000000e-01   7.7131397e+02  -3.7201830e+02
   7.0000000e-01   7.9331029e+02  -4.1676222e+02
   7.5000000e-01   8.1021018e+02  -4.6046536e+02
   8.0000000e-01   8.2074010e+02  -5.0275486e+02
   8.5000000e-01   8.2504137e+02  -5.4314330e+02
   9.0000000e-01   8.2720476e+02  -5.8091675e+02
   9.5000000e-01   8.3256791e+02  -6.1505868e+02
   1.0000000e+00   8.4070029e+02  -6.4448008e+02
   1.0500000e+00   8.4856096e+02  -6.6929400e+02
   1.1000000e+00   8.5429363e+02  -6.9227876e+02
   1.1500000e+00   8.5719500e+02  -7.1648609e+02
   1.2000000e+00   8.5701024e+02  -7.4241266e+02
   1.2500000e+00   8.5365022e+02  -7.6908400e+02
   1.3000000e+00   8.4701694e+02  -7.9565798e+02
   1.3500000e+00   8.3699845e+02  -8.2163713e+02
   1.4000000e+00   8.2343085e+02  -8.4681675e+02
   1.4500000e+00   8.0615346e+02  -8.7109230e+02
   1.5000000e+00   7.8513336e+02  -8.9446230e+02
   1.5500000e+00   7.6068531e+02  -9.1689040e+02
   1.6000000e+00   7.3377766e+02  -9.3835071e+02
   1.6500000e+00   7.0596768e+02  -9.5864908e+02
   1.7000000e+00   6.7887395e+02  -9.7748355e+02
   1.7500000e+00   6.5345881e+02  -9.9426589e+02
   1.8000000e+00   6.2985915e+02  -1.0084707e+03
   1.8500000e+00   6.0775243e+02  -1.0197624e+03
   1.9000000e+00   5.8668175e+02  -1.0285686e+03
   1.9500000e+00   5.6628374e+02  -1.0356017e+03
   2.0000000e+00   5.4627685e+02  -1.0417606e+03
   2.0500000e+00   5.2647458e+02  -1.0474253e+03
   2.1000000e+00   5.0671874e+02  -1.0527612e+03
   2.1500000e+00   4.8684096e+02  -1.0573856e+03
   2.2000000e+00   4.6654501e+02  -1.0607124e+03
   2.2500000e+00   4.4502568e+02  -1.0618355e+03
   2.3000000e+00   4.1966010e+02  -1.0601333e+03
   2.3500000e+00   3.8418372e+02  -1.0560205e+03
   2.4000000e+00   3.4331722e+02  -1.0510395e+03
   2.4500000e+00   3.1153183e+02  -1.0472180e+03
   2.5000000e+00   2.8697785e+02  -1.0457278e+03
   2.5500000e+00   2.6493900e+02  -1.0467455e+03
   2.6000000e+00   2.4358637e+02  -1.0495279e+03
   2.6500000e+00   2.2192656e+02  -1.0532031e+03
   2.7000000e+00   1.9982093e+02  -1.0570429e+03
   2.7500000e+00   1.7748650e+02  -1.0607168e+03
   2.8000000e+00   1.5596841e+02  -1.0641496e+03
   2.8500000e+00   1.3637747e+02  -1.0674911e+03
   2.9000000e+00   1.1943927e+02  -1.0710389e+03
   2.9500000e+00   1.0488537e+02  -1.0752565e+03
   3.0000000e+00   9.1988037e+01  -1.0809275e+03
   3.0500000e+00   7.9751177e+01  -1.0894816e+03
   3.1000000e+00   6.7300579e+01  -1.1038054e+03
   3.1500000e+00   5.3937765e+01  -1.1254912e+03
   3.2000000e+00   3.9305813e+01  -1.1326112e+03
   3.2500000e+00   2.3266965e+01  -1.1190444e+03
