   1.0472910e+02  -8.3985802e+01   3.2741000e+03
   6.1112400e+01  -8.2999702e+01   3.7675000e+03
   0.0000000e+00   4.0574502e+02   4.0574502e+02
   5.0000000e-02   4.2708942e+02   3.8132644e+02
   1.0000000e-01   4.4680052e+02   3.5206981e+02
   1.5000000e-01   4.6589339e+02   3.1639177e+02
   2.0000000e-01   4.8504035e+02   2.7364015e+02
   2.5000000e-01   5.0447237e+02   2.2413724e+02
   3.0000000e-01   5.2400515e+02   1.6868731e+02
   3.5000000e-01   5.4385466e+02   1.0808487e+02
   4.0000000e-01   5.6885767e+02   4.3024021e+01
   4.5000000e-01   6.2491874e+02  -2.5899752e+01
   5.0000000e-01   7.3465985e+02  -9.8149474e+01
   5.5000000e-01   8.1447240e+02  -1.7325551e+02
   6.0000000e-01   8.6958839e+02  -2.5084403e+02
   6.5000000e-01   9.1902897e+02  -3.3061161e+02
   7.0000000e-01   9.6776932e+02  -4.1232427e+02
   7.5000000e-01   1.0169441e+03  -4.9571571e+02
   8.0000000e-01   1.0665253e+03  -5.8045888e+02
   8.5000000e-01   1.1164280e+03  -6.6607204e+02
   9.0000000e-01   1.1668049e+03  -7.5194323e+02
   9.5000000e-01   1.2186762e+03  -8.3748846e+02
   1.0000000e+00   1.2752978e+03  -9.2290408e+02
   1.0500000e+00   1.3477372e+03  -1.0124742e+03
   1.1000000e+00   1.4650584e+03  -1.1205351e+03
   1.1500000e+00   1.5681464e+03  -1.2524274e+03
   1.2000000e+00   1.6052240e+03  -1.3847270e+03
   1.2500000e+00   1.6294021e+03  -1.5080335e+03
   1.3000000e+00   1.6499985e+03  -1.6254445e+03
   1.3500000e+00   1.6672662e+03  -1.7401117e+03
   1.4000000e+00   1.6805931e+03  -1.8537324e+03
   1.4500000e+00   1.6893920e+03  -1.9671674e+03
   1.5000000e+00   1.6931308e+03  -2.0807981e+03
   1.5500000e+00   1.6914089e+03  -2.1947661e+03
   1.6000000e+00   1.6838929e+03  -2.3090515e+03
   1.6500000e+00   1.6703501e+03  -2.4235518e+03
   1.7000000e+00   1.6505571e+03  -2.5380900e+03
   1.7500000e+00   1.6242731e+03  -2.6524606e+03
   1.8000000e+00   1.5910852e+03  -2.7664081e+03
   1.8500000e+00   1.5501622e+03  -2.8796775e+03
   1.9000000e+00   1.4994266e+03  -2.9919658e+03
   1.9500000e+00   1.4324423e+03  -3.1029942e+03
   2.0000000e+00   1.3322223e+03  -3.2124266e+03
   2.0500000e+00   1.2597566e+03  -3.3199749e+03
   2.1000000e+00   1.2160298e+03  -3.4252790e+03
   2.1500000e+00   1.1571712e+03  -3.5280523e+03
   2.2000000e+00   1.0867632e+03  -3.6279187e+03
   2.2500000e+00   1.0069807e+03  -3.7246060e+03
   2.3000000e+00   9.1856700e+02  -3.8177329e+03
   2.3500000e+00   8.2169540e+02  -3.9070581e+03
   2.4000000e+00   7.1629800e+02  -3.9922119e+03
   2.4500000e+00   6.0217910e+02  -4.0730046e+03
   2.5000000e+00   4.7907892e+02  -4.1490971e+03
   2.5500000e+00   3.4673591e+02  -4.2203713e+03
   2.6000000e+00   2.0495510e+02  -4.2865346e+03
   2.6500000e+00   5.3719443e+01  -4.3475517e+03
   2.7000000e+00  -1.0675176e+02  -4.4031814e+03
   2.7500000e+00  -2.7603131e+02  -4.4534677e+03
   2.8000000e+00  -4.5363714e+02  -4.4982131e+03
   2.8500000e+00  -6.3924019e+02  -4.5375237e+03
   2.9000000e+00  -8.3271705e+02  -4.5712285e+03
   2.9500000e+00  -1.0341869e+03  -4.5994731e+03
   3.0000000e+00  -1.2438536e+03  -4.6220945e+03
   3.0500000e+00  -1.4620113e+03  -4.6392564e+03
   3.1000000e+00  -1.6888715e+03  -4.6507894e+03
   3.1500000e+00  -1.9246180e+03  -4.6568595e+03
   3.2000000e+00  -2.1692642e+03  -4.6572798e+03
   3.2500000e+00  -2.4227595e+03  -4.6522059e+03
   3.3000000e+00  -2.6849032e+03  -4.6414211e+03
   3.3500000e+00  -2.9555015e+03  -4.6250523e+03
   3.4000000e+00  -3.2342970e+03  -4.6028250e+03
   3.4500000e+00  -3.5211492e+03  -4.5747928e+03
   3.5000000e+00  -3.8158953e+03  -4.5405430e+03
   3.5500000e+00  -4.1185602e+03  -4.4999191e+03
   3.6000000e+00  -4.4290967e+03  -4.4521061e+03
