   8.1760399e+01  -8.1408401e+01   3.9686000e+03
   7.7314201e+01  -8.1936096e+01   4.0142000e+03
   0.0000000e+00   7.1662848e+04   7.1662848e+04
   5.0000000e-02   6.8436942e+04   7.4926484e+04
   1.0000000e-01   6.5252991e+04   7.8221746e+04
   1.5000000e-01   6.2115475e+04   8.1542010e+04
   2.0000000e-01   5.9028001e+04   8.4878071e+04
   2.5000000e-01   5.5994867e+04   8.8219923e+04
   3.0000000e-01   5.3020142e+04   9.1555694e+04
   3.5000000e-01   5.0108562e+04   9.4873605e+04
   4.0000000e-01   4.7264873e+04   9.8162001e+04
   4.5000000e-01   4.4494207e+04   1.0141038e+05
   5.0000000e-01   4.1801697e+04   1.0460984e+05
   5.5000000e-01   3.9192484e+04   1.0775256e+05
   6.0000000e-01   3.6671484e+04   1.1083253e+05
   6.5000000e-01   3.4243163e+04   1.1384389e+05
   7.0000000e-01   3.1911310e+04   1.1678227e+05
   7.5000000e-01   2.9678763e+04   1.1964264e+05
   8.0000000e-01   2.7547246e+04   1.2242115e+05
   8.5000000e-01   2.5517357e+04   1.2511291e+05
   9.0000000e-01   2.3588584e+04   1.2771412e+05
   9.5000000e-01   2.1759638e+04   1.3021982e+05
   1.0000000e+00   2.0028552e+04   1.3262615e+05
   1.0500000e+00   1.8393115e+04   1.3492813e+05
   1.1000000e+00   1.6850881e+04   1.3712190e+05
   1.1500000e+00   1.5399513e+04   1.3920258e+05
   1.2000000e+00   1.4036672e+04   1.4116648e+05
   1.2500000e+00   1.2760261e+04   1.4300895e+05
   1.3000000e+00   1.1568265e+04   1.4472658e+05
   1.3500000e+00   1.0458922e+04   1.4631509e+05
   1.4000000e+00   9.4305697e+03   1.4777147e+05
   1.4500000e+00   8.4817383e+03   1.4909193e+05
   1.5000000e+00   7.6109681e+03   1.5027392e+05
   1.5500000e+00   6.8167735e+03   1.5131423e+05
   1.6000000e+00   6.0973908e+03   1.5221087e+05
   1.6500000e+00   5.4506385e+03   1.5296125e+05
   1.7000000e+00   4.8737177e+03   1.5356399e+05
   1.7500000e+00   4.3631791e+03   1.5401716e+05
   1.8000000e+00   3.9149728e+03   1.5432003e+05
   1.8500000e+00   3.5246139e+03   1.5447137e+05
   1.9000000e+00   3.1874076e+03   1.5447112e+05
   1.9500000e+00   2.8986401e+03   1.5431877e+05
   2.0000000e+00   2.6537922e+03   1.5401494e+05
   2.0500000e+00   2.4486396e+03   1.5355984e+05
   2.1000000e+00   2.2794205e+03   1.5295480e+05
   2.1500000e+00   2.1428710e+03   1.5220075e+05
   2.2000000e+00   2.0363885e+03   1.5129970e+05
   2.2500000e+00   1.9580374e+03   1.5025330e+05
   2.3000000e+00   1.9067147e+03   1.4906419e+05
